product_name,product_url,product_type,price,Concern List,Skin Type,ingredients,Concern List_
PIXI Collagen Plumping Mask 45ml,https://www.lookfantastic.com/pixi-collagen-plumping-mask-45ml/12040129.html,Mask,£18.00,['Redness'],Dry,"['glycerin', 'propanediol', 'capric triglyceride', 'hydrogenated polydecene', 'cetearyl alcohol', 'glyceryl stearate', 'propylene glycol', 'sorbitan stearate', 'phenoxyethanol', 'acacia seyal gum extract', 'ethylhexyl glycerin', 'adenosine', 'potassium sorbate', 'acetyl hexapeptide-8', 'avena strigosa seed extract', 'beta-glucan', 'camellia japonica extract', 'chamomilla recutita flower oil', 'salvia officinalis', 'rosa canina flower oil', 'jasminum officinale extract', 'mentha viridis extract', 'lavandula angustifolia', 'rosmarinus officinalis extract', 'melissa officinalis leaf oil', 'lavandula angustifolia', 'citrus aurantium dulcis', 'citrus aurantifolia oil', 'citric acid', 'palmitic acid', 'stearic acid', 'sodium polyacrylate', 'arganine', 'carbomer', 'allantoin', 'lecithin', '1,2-hexanediol', 'butylene glycol', 'disodium edta']",'Redness'
FOREO UFO Activated Masks - Make My Day (7 Pack),https://www.lookfantastic.com/foreo-ufo-activated-masks-make-my-day-7-pack/11740180.html,Mask,£9.99,['Redness'],Dry,"['methylpropanediol', 'glycerin', '1,2-hexanediol', 'panthenol', 'hydroxyacetophenone', 'betaine', 'brassica oleracea acephala leaf extract', 'gelidium cartilagineum extract', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'carbomer', 'arganine', 'hydroxyethyl cellulose', 'sodium hyaluronate', 'sodium acetylated hyaluronate', 'hydrolyzed sodium hyaluronate', 'parfum']",'Redness'
Elemis Pro-Collagen Hydra-Gel Eye Mask (Pack of 6),https://www.lookfantastic.com/elemis-pro-collagen-hydra-gel-eye-mask-pack-of-6/10955088.html,Mask,£52.00,['Redness'],Dry,"['glycerin', 'ceratonia siliqua gum', 'carrageenan', 'phenoxyethanol', 'panthenol', 'lactobacillus', 'scutellaria baicalensis extract', 'camellia sinensis extract', 'artemisia princeps leaf', 'houttuynia cordata leaf', 'citrus junos fruit extract', 'castor oil', 'simmondsia chinensis leaf extract', 'maris aqua', 'ethylhexyl glycerin', 'sodium hyaluronate', 'caprylyl glycol', '1,2-hexanediol', 'plankton extract', 'disodium edta', 'chlorella vulgaris extract', 'potassium hydroxide', 'castor oil', 'butylene glycol', 'padina pavonica extract']",'Redness'
Eve Lom Rescue Mask (100ml),https://www.lookfantastic.com/eve-lom-rescue-mask-100ml/10365803.html,Mask,£55.00,"['Acne-prone', 'Enlarged pores', 'Redness']",Dry,"['kaolin', 'glycerin', 'alcohol denat', 'mel', 'prunus amygdalus dulcis', 'camphor', 'magnesium aluminum silicate', 'sodium chloride', 'allantoin', 'aluminum chlorohydrate', 'propylene glycol', 'calcium chloride']","'Acne-prone', 'Enlarged pores', 'Redness'"
GLAMGLOW Supermud Mask 50g,https://www.lookfantastic.com/glamglow-supermud-mask-50g/11422899.html,Mask,£44.00,"['Acne-prone', 'Enlarged pores']",Oily,"['kaolin', 'magnesium aluminum silicate', 'mandelic acid', 'carbon', 'eucalyptus globulus', 'tartaric acid', 'pyruvic acid', 'lactic acid', 'salicylic acid', 'glycolic acid', 'eucalyptus globulus', 'aloe barbadenis extract', 'glycyrrhiza glabra root extract', 'cucumis sativus extract', 'hedera helix (ivy) extract', 'symphytum officinale extract', 'chamomilla recutita flower oil', 'dimethicon', 'caprylyl glycol', 'sodium hydroxide', 'butylene glycol', 'mentha piperita extract', 'hectorite', 'hexylene glycol', 'glycerin', 'calendula officinalis extract', 'maltodextrin', 'ethylhexyl glycerin', 'xanthan gum', 'parfum', 'limonene', 'benzyl benzoate', 'linalool', 'phenoxyethanol', 'potassium sorbate', 'sodium benzoate', 'ci 77499']","'Acne-prone', 'Enlarged pores'"
Oh K! Chok Chok Smoothing Undereye Mask 2 x 1.5g,https://www.lookfantastic.com/oh-k-chok-chok-smoothing-undereye-mask-2-x-1.5g/12132626.html,Mask,£4.25,"['Acne-prone', 'Enlarged pores', 'Redness']",Oily,"['glycerin', 'dipropylene glycol', 'niacinamide', 'ceratonia siliqua gum', 'chondrus crispus extract', 'calcium aluminum borosilicate', 'butylene glycol', 'paeonia suffruticosa extract', 'centella asiatica extract', 'cellulose gum', 'polyacrylate-13', '1,2-hexanediol', 'titanium dioxide', 'sodium hyaluronate', 'chamomilla recutita flower oil', 'polyisobutene', 'glyceryl caprylate', 'polysorbate-20', 'adenosine', 'ethylhexyl glycerin', 'silica', 'sorbitan isostearate', 'ci 77861', 'hamamelis virginiana', 'magnesium ascorbyl phosphate', 'sodium hyaluronate', 'laminaria japonica extract', 'disodium edta', 'parfum']","'Acne-prone', 'Enlarged pores', 'Redness'"
AHAVA Purifying Mud Mask 100ml,https://www.lookfantastic.com/ahava-purifying-mud-mask-100ml/11286067.html,Mask,£28.99,"['Acne-prone', 'Enlarged pores', 'Redness']",Dry,"['kaolin', 'silt', 'cocamide mea', 'dmdm hydantoin', 'sodium lauroamphoacetate', 'sodium trideceth sulfate', 'propanediol', 'glyceryl stearate', 'ethylhexyl palmitate', 'aloe barbadenis extract', 'propylene glycol', 'glycerin', 'simmondsia chinensis leaf extract', 'ceteareth-30', 'cetearyl alcohol', 'maris aqua', 'sodium lactate', 'zinc oxide', 'caprylyl glycol', 'chlorphenesin', 'phenoxyethanol', 'panthenol', 'chamomilla recutita flower oil', 'stearyl alcohol', 'magnesium aluminum silicate', 'hydroxyethyl cellulose', 'peg-40 stearate', 'allantoin', 'lactic acid', 'dimethicon', 'sorbitan tristearate', 'xanthan gum', 'peg-5 cocoate', 'peg-8 dicocoate', 'peg-9', 'iodopropynyl butylcarbamate', 'triclosan', 'methylisothiazolinone', 'bha', 'tocopherol']","'Acne-prone', 'Enlarged pores', 'Redness'"
BeautyPro THERMOTHERAPY Warming Gold Foil Mask 30g,https://www.lookfantastic.com/beautypro-thermotherapy-warming-gold-foil-mask-30g/11855347.html,Mask,£5.95,"['Fine lines/wrinkles (aging)', 'Redness']",Dry,"['glycerin', 'propylene glycol', 'propylene glycol dicaprylate', 'polysorbate 80', 'panthenol', 'hydrolyzed collagen', 'adenosine', 'glycine soja extract', 'capric triglyceride', 'sodium hyaluronate', 'hydrogenated lecithin', 'ubiquinone', 'tocopheryl acetate', 'disodium edta', 'arganine', 'carbomer', 'hydroxyethyl cellulose', 'sodium nitrate', 'glyoxal', 'benzyl glycol', 'ethylhexyl glycerin', 'rubus idaeus extract ketone', 'butylene glycol', 'phenoxyethanol', 'parfum']", 'Redness'
L'Oréal Paris Pure Clay Blemish Rescue Face Mask 50ml,https://www.lookfantastic.com/l-oreal-paris-pure-clay-blemish-rescue-face-mask-50ml/11740136.html,Mask,£7.99,"['Acne-prone', 'Enlarged pores']",Oily,"['kaolin', 'glycerin', 'alcohol denat', 'isononyl isononanoate', 'cetearyl alcohol', 'ci 77019', 'titanium dioxide', 'stearic acid', 'stearyl alcohol', 'zinc sulfate', 'glyceryl stearate citrate', 'cetearyl glucoside', 'sodium hydroxide', 'laminaria saccharina extract', 'pyridoxine hcl', 'myristic acid', 'palmitic acid', 'moroccan lava clay', 'capryloyl glycine', 'xanthan gum', 'montmorillonite', 'butylene glycol', 'tocopherol', 'phenoxyethanol', 'ci 77499', 'ci 77510']","'Acne-prone', 'Enlarged pores'"
Garnier Pure Active Anti Blackhead Charcoal Mask Peel Off,https://www.lookfantastic.com/garnier-pure-active-anti-blackhead-charcoal-mask-peel-off/11850178.html,Mask,£7.99,"['Acne-prone', 'Enlarged pores']",Oily,"['alcohol denat', 'vp/va copolymer', 'polyvinyl alcohol', 'glycerin', 'peg-8', 'ci 77489', 'cellulose gum', 'charcoal powder', 'citric acid', 'polyglycerin-10', 'polyglyceryl-10 myristate', 'polyglyceryl-10 stearate', 'salicylic acid', 'sodium dehydroacetate', 'sodium hydroxide', 'xanthan gum', 'parfum']","'Acne-prone', 'Enlarged pores'"
Chantecaille Jasmine & Lily Healing Mask,https://www.lookfantastic.com/chantecaille-jasmine-lily-healing-mask/11219064.html,Mask,£75.00,"['Fine lines/wrinkles (aging)', 'Redness', 'Bags under eyes']",Dry,"['rosa damascena', 'glycerin', 'capric triglyceride', 'ppg-15 stearyl ether', 'c12-20', 'coco-caprylate', 'potassium cetyl phosphate', 'carbomer', 'phenoxyethanol', 'saccharide isomerate', 'titanium dioxide', 'ethylhexyl glycerin', 'sodium hydroxide', 'chlorphenesin', 'macadamia ternifolia seed oil', 'oenothera biennis flower extract', 'chondrus crispus extract', 'bisabolol', 'panthenol', 'glycyrrhetinic acid', 'sodium hyaluronate', 'acacia decurrens wax', 'jasminum grandiflorum flower extract', 'narcissus poeticus flower wax', 'jasminum grandiflorum flower extract', 'peg-8', 'citric acid', 'sodium citrate', 'tocopherol', 'pelargonium graveolens extract', 'rosa damascena', 'lilium candidum flower extract', 'ascorbyl palmitate', 'ascorbic acid', 'citronellol', 'geraniol', 'benzyl benzoate', 'linalool', 'eugenol']"," 'Redness', 'Bags under eyes'"
Omorovicza Deep Cleansing Mask (50ml),https://www.lookfantastic.com/omorovicza-deep-cleansing-mask-50ml/10448801.html,Mask,£72.00,"['Acne-prone', 'Enlarged pores']",Oily,"['kaolin', 'glycerin', 'cetearyl alcohol', 'silt', 'stearic acid', 'cetearyl olivate', 'zinc oxide', 'phenoxyethanol', 'sorbitan olivate', 'mannitol', 'malpighia punicifolia (acerola) fruit extract', 'tocopherol', 'ethylhexyl glycerin', 'sodium hydroxide', 'parfum', 'yeast extract', 'phospholipid', 'linalool', 'limonene', 'citronellol', 'geraniol']","'Acne-prone', 'Enlarged pores'"
Sukin Oil Balancing + Charcoal Anti-Pollution Facial Masque 100ml,https://www.lookfantastic.com/sukin-oil-balancing-charcoal-anti-pollution-facial-masque-100ml/11254342.html,Mask,£11.95,"['Acne-prone', 'Enlarged pores']",Oily,"['kaolin', 'bentonite', 'stearic acid', 'cetyl alcohol', 'cetearyl alcohol', 'glyceryl stearate', 'capric triglyceride', 'ceteareth 20', 'persea gratissima oil', 'rosa canina flower oil', 'charcoal powder', 'biosaccharide', 'cydonia oblonga leaf extract (quince)', 'cocos nucifera fruit extract', 'aloe barbadenis extract', 'cucumis sativus extract', 'moringa oleifera seed oil', 'aspalathus linearis leaf extract', 'chamomilla recutita flower oil', 'epilobium angustifolium extract', 'punica granatum seed oil', 'vaccinium myrtillus extract', 'glycerin', 'tocopherol', 'xanthan gum', 'citrus nobilis oil', 'lavandula angustifolia', 'backhousia citriodora leaf oil', 'citrus aurantifolia oil', 'citrus aurantium amara flower water', 'citric acid', 'phenoxyethanol', 'benzyl alcohol', 'limonene', 'linalool']","'Acne-prone', 'Enlarged pores'"
Peter Thomas Roth Pumpkin Enzyme Mask 150ml,https://www.lookfantastic.com/peter-thomas-roth-pumpkin-enzyme-mask-150ml/11030448.html,Mask,£50.00,"['Fine lines/wrinkles (aging)', 'Bags under eyes']",Dry,"['cucurbita pepo seed oil', 'aluminum oxide', 'glycerin', 'triethanolamine', 'cucurbita pepo seed oil', 'ascorbic acid', 'tocopherol', 'retinyl palmitate', 'sodium hyaluronate', 'leuconostoc/radish root ferment filtrate', 'edta', 'edetate disodium', 'dihydrate', 'usp', 'methyl eugenol', 'carbomer', 'potassium sorbate', 'sodium benzoate', 'chlorphenesin', 'phenoxyethanol']", 'Bags under eyes'
Sanctuary Spa 5 Minute Thermal Charcoal Detox Mask 75ml,https://www.lookfantastic.com/sanctuary-spa-5-minute-thermal-charcoal-detox-mask-75ml/11794100.html,Mask,£10.00,"['Acne-prone', 'Enlarged pores']",Dry,"['zeolite', 'butylene glycol', 'glycerin', 'peg-8', 'kaolin', 'dimethicon', 'prunus amygdalus dulcis', 'cetyl alcohol', 'peg-150', 'cera alba', 'titanium dioxide', 'xanthan gum', 'carbon', 'commiphora myrrha oil']","'Acne-prone', 'Enlarged pores'"
Shiseido Benefiance Pure Retinol Express Smoothing Eye Mask x 12 Sachets,https://www.lookfantastic.com/shiseido-benefiance-pure-retinol-express-smoothing-eye-mask-x-12-sachets/10991445.html,Mask,£62.00,"['Fine lines/wrinkles (aging)', 'Bags under eyes']",Dry,"['butylene glycol', 'pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate', 'diphenylsiloxy phenyl trimethicone', 'glycerin', 'dipropylene glycol', 'castor oil', 'tocopheryl acetate', 'phenoxyethanol', 'alcohol', 'carbomer', 'sodium citrate', 'parfum', 'bht', 'squalene', 'xanthan gum', 'potassium hydroxide', 'retinol', 'polysorbate-20', 'citric acid', 'trisodium edta', 'magnesium ascorbyl phosphate', 'butylphenyl methylpropional', 'sapindus mukurossi fruit extract', 'limonene', 'linalool', 'uncaria gambir extract (uncaria gambir)', 'citronellol', 'alpha-isomethyl ionone', 'paeonia suffruticosa extract', 'geraniol', 'benzyl benzoate', 'sodium acetylated hyaluronate', 'hydroxyproline', 'chlorella vulgaris extract', 'ci 75130']", 'Bags under eyes'
Murad Pore Extractor Pomegranate Mask,https://www.lookfantastic.com/murad-pore-extractor-pomegranate-mask/11502948.html,Mask,£30.00,"['Acne-prone', 'Enlarged pores']",Unknown,"['sodium c14-16 olefin sulfonate', 'bentonite', 'butylene glycol', 'simmondsia chinensis leaf extract', 'glyceryl stearate', 'peg-100 stearate', 'cetearyl alcohol', 'titanium dioxide', 'polylactic acid', 'sodium palmamphoacetate', 'hydrolysed simmondsia chinensis leaf extract', 'kaolin', 'methyl gluceth-20', 'lithium magnesium sodium silicate', 'polysorbate-20', 'punica granatum seed oil', 'schinus molle extract', 'acacia concinna fruit extract', 'balanites aegyptiaca fruit extract', 'gypsophila paniculata root extract', 'urea', 'yeast amino acids', 'trehalose', 'inositol', 'taurine', 'betaine', 'xanthan gum', 'propanediol', 'disodium carboxyethyl siliconate', 'citric acid', 'cocamidopropyl betaine', 'caprylyl glycol', 'chlorphenesin', 'phenoxyethanol', 'parfum', 'ci 16035']","'Acne-prone', 'Enlarged pores'"
Holika Holika Skin Rescuer Mask Sheet - Vita C,https://www.lookfantastic.com/holika-holika-skin-rescuer-mask-sheet-vita-c/11693486.html,Mask,£3.95,"['Acne-prone', 'Enlarged pores', 'Redness']",Oily,"['glycerin', 'niacinamide', 'isopentyldiol', 'dipropylene glycol', 'butylene glycol', 'centella asiatica extract', 'paeonia suffruticosa extract', 'sodium hyaluronate', '1,2-hexanediol', 'castor oil', 'chamomilla recutita flower oil', 'carbomer', 'arganine', 'glyceryl caprylate', 'hydroxyethyl cellulose', 'ethylhexyl glycerin', 'magnesium ascorbyl phosphate', 'salvia officinalis', 'malva sylvestris extract', 'scabiosa arvensis extract', 'glutathione', 'disodium edta', 'parfum']","'Acne-prone', 'Enlarged pores', 'Redness'"
BARBER PRO Gentlemen's Sheet Mask Rejuvenating and Hydrating with Anti-Ageing Collagen,https://www.lookfantastic.com/barber-pro-gentlemen-s-sheet-mask-rejuvenating-and-hydrating-with-anti-ageing-collagen/11432732.html,Mask,£4.95,"['Acne-prone', 'Fine lines/wrinkles (aging)', 'Enlarged pores']",Oily,"['glycerin', 'propylene glycol', 'glycereth-26', 'hydrolyzed collagen', 'sodium pca', 'camellia sinensis extract', 'jania rubens extract', 'sodium hyaluronate', 'butylene glycol', 'caprylhydroxamic acid', '1,2-hexanediol', 'boswellia serrata plant extract', 'castor oil', 'natto gum', 'punica granatum seed oil', 'hamamelis virginiana', 'charcoal powder', 'tocopheryl acetate', 'disodium edta', 'triethanolamine', 'hydroxyethyl cellulose', 'parfum', 'phenoxyethanol', 'ethylhexyl glycerin']","'Acne-prone', 'Enlarged pores'"
APIVITA Moisturizing Face Mask - Aloe 50ml,https://www.lookfantastic.com/apivita-moisturizing-face-mask-aloe-50ml/11902627.html,Mask,£12.30,['Redness'],Dry,"['capric triglyceride', 'simmondsia chinensis leaf extract', 'glycerin', 'triticum vulgare bran extract', 'castor oil', 'butyrospermum parkii', 'aloe barbadenis extract', 'rosa centifolia flower water', 'camellia sinensis extract', 'sodium hyaluronate', 'mel', 'citrus aurantium bergamia', 'pelargonium graveolens extract', 'glyceryl stearate', 'cyclopentasiloxane', 'arganine', 'tocopheryl acetate', 'peg-100 stearate', 'phenoxyethanol', 'panthenol', 'caprylyl glycol', 'carbomer', 'acrylates/c10-30 alkyl', 'ethylhexyl glycerin', 'xanthan gum', 'allantoin', 'sodium phytate', 'sorbitan oleate', 'parfum', 'butylphenyl methylpropional', 'linalool', 'limonene', 'citronellol', 'ci 19140', 'ci 61570']",'Redness'
Project Lip Mask,https://www.lookfantastic.com/project-lip-mask/11928476.html,Mask,£3.95,['Redness'],Dry,"['glycerin', 'dipropylene glycol', 'capric triglyceride', 'ceratonia siliqua gum', 'butylene glycol', 'chondrus crispus extract', 'chondrus crispus extract', 'polysorbate 60', 'ci 77019', 'cellulose gum', 'paeonia suffruticosa extract', 'centella asiatica extract', '1,2-hexanediol', 'potassium chloride', 'titanium dioxide', 'sodium polyacrylate', 'chamomilla recutita flower oil', 'hydrogenated polydecene', 'glyceryl caprylate', 'glyceryl stearate', 'peg-100 stearate', 'sucrose', 'ethylhexyl glycerin', 'trideceth-6', 'citrus aurantium dulcis', 'sodium hyaluronate', 'ci 77861', 'citrus limon juice extract', 'theobroma cacao extract', 'sodium oleate', 'hydrogenated lecithin', 'acetyl hexapeptide-8', 'disodium edta', 'phenoxyethanol', 'parfum']",'Redness'
AHAVA Uplifting & Firming Sheet Mask,https://www.lookfantastic.com/ahava-uplifting-firming-sheet-mask/11813087.html,Mask,£6.30,"['Fine lines/wrinkles (aging)', 'Redness']",Dry,"['galactoarabinan', 'aloe barbadenis extract', 'glycerin', 'castor oil', 'propanediol', 'lycium barbarum extract', 'phenoxyethanol', 'sodium hyaluronate', 'phoenix dactylifera extract', 'caprylyl glycol', 'ethylhexyl glycerin', 'allantoin', 'sodium citrate', 'parfum', 'xanthan gum', 'citric acid', 'maris aqua', 'hydroxyethyl cellulose', 'methylsilanol mannuronate', '1,2-hexanediol', 'pichia/resveratrol ferment extract', 'sorbic acid']", 'Redness'
Antipodes Halo Skin Brightening Facial Mud Mask 75g,https://www.lookfantastic.com/antipodes-halo-skin-brightening-facial-mud-mask-75g/11633027.html,Mask,£26.99,"['Acne-prone', 'Enlarged pores']",Oily,"['kaolin', 'volcanic new zealand mud', 'glycerin', 'propanediol', 'simmondsia chinensis leaf extract', 'zinc oxide', 'sodium benzoate', 'magnesium aluminum silicate', 'butylene glycol', 'arbutin', 'citric acid', 'sodium sulfite', 'acetyl tyrosine', 'saxifraga sarmentosa extract', 'paeonia suffruticosa extract', 'aminopropyl ascorbyl phosphate', 'scutellaria baicalensis extract', 'glutathione', 'dehydroacetic acid', 'benzyl alcohol', 'xanthan gum', 'pongamia glabra seed oil', 'asteriscus graveolens (oxeye) flower extract', 'persea gratissima oil', 'coco-glucoside', 'vitis vinifera extract', 'pure plant parfum of vanilla', 'rubus idaeus extract', 'benzyl salicylate', 'citral', 'citronella', 'geraniol', 'limonene', 'linalool']","'Acne-prone', 'Enlarged pores'"
APIVITA Deep Cleansing Face Mask - Green Clay 50ml,https://www.lookfantastic.com/apivita-deep-cleansing-face-mask-green-clay-50ml/11902634.html,Mask,£12.30,['Redness'],Dry,"['montmorillonite', 'c12-20', 'helianthus annuus seed oil', 'magnesium aluminum silicate', 'capric triglyceride', 'butylene glycol', 'alcohol denat', 'talc', 'titanium dioxide', 'ethylhexyl palmitate', 'glyceryl stearate', 'hydrolyzed wheat protein', 'calendula officinalis extract', 'glycerin', 'tocopheryl acetate', 'bisabolol', 'tocopherol', 'disteardimonium hectorite', 'panthenol', 'phenoxyethanol', 'castor oil', 'caprylyl glycol', 'xanthan gum', 'propylene carbonate', 'ethylhexyl glycerin', 'camellia sinensis extract', 'propolis extract', 'aloe barbadenis extract', 'lavandula angustifolia', 'citrus limon juice extract', 'parfum', 'hexyl cinnamal', 'butylphenyl methylpropional', 'hydroxycitronellal', 'cintrellol', 'hydroxyisohexyl 3-cyclohexene', 'alpha-isomethyl ionone', 'geraniol']",'Redness'
